Maquina,Code_pf,Producto,base,Tipo,pots_uc,pots,lots,UC_Palet,Vasos_Palet,Code_Article,Description,Family,Cliente
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,3803113,RIBON A26018 100X100,EO,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,9004617,ETIQUETA 100X100,EO,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,9004620,RIBBON 100x50mm Markem A46896,EO,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,90029310,ADVANTRA 9256HT- 25KG,EC,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,90043124,INT NATILLAS V2,EN,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,90109904,PK12X125 ES EKI NAT SUC ECO,EA,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,90110397,BD12X125 ES EKI NAT SUC708,ED,EROSKI
L,125498,19526052 ERK Yg Nat Azu12x125g,1-AZUCARADO DIA,Firme,12.0,48.0,4.0,396,4752,90110398,OP12X125 ES EKI NAT SUC386,ET,EROSKI
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,3803113,RIBON A26018 100X100,EO,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,9004617,ETIQUETA 100X100,EO,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90029310,ADVANTRA 9256HT- 25KG,EC,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90043124,INT NATILLAS V2,EN,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90094861,BD125 ES AUCH ARO FRA/BAN708,ED,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90094862,OP8X125 ES AUCH ARO COMM386,ET,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90094863,PK8X125 ES AUCH FRA/BAN ECO,EA,AUCHAN
L,125541,95774 ALC Yog fres-plat 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,3803113,RIBON A26018 100X100,EO,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,9004617,ETIQUETA 100X100,EO,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90029310,ADVANTRA 9256HT- 25KG,EC,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90043124,INT NATILLAS V2,EN,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90094808,BD125 ES AUCH ARO FRA/CIT708,ED,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90094817,PK8X125 ES AUCH FRA/CIT ECO,EA,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90094862,OP8X125 ES AUCH ARO COMM386,ET,AUCHAN
L,125542,52185 ALC Yog fre-lim 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,3803113,RIBON A26018 100X100,EO,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,9004617,ETIQUETA 100X100,EO,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90029310,ADVANTRA 9256HT- 25KG,EC,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90043124,INT NATILLAS V2,EN,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90094809,BD125 ES AUCH ARO FRA/CO708,ED,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90094818,PK8X125 ES AUCH FRA/CO ECO,EA,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90094862,OP8X125 ES AUCH ARO COMM386,ET,AUCHAN
L,125543,52232 ALC Yog fres-coco 8x125g,1-AZUCARADO DIA,Firme,8.0,48.0,6.0,594,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,AUCHAN
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004620,RIBBON 100x50mm Markem A46896,EO,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080181,OP125 ES NTLE ARO MACE 386,ET,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080182,OP125 ES NTLE YT ARO MACE 764,ET,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089194,BD125 ES NTLE ARO MACE 708AL,ED,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089197,BD125 ES NTLE ARO MACE 708,ED,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098962,FLM PS EXP BLANC L776 830æ,EP,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098978,"FLM PS EXPANSE L776,5 810æ",EP,NESTLE
L,12707,NESTLE Yog macedonia 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004620,RIBBON 100x50mm Markem A46896,EO,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080179,OP125 ES NTLE YT ARO COCO 764,ET,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080180,OP125 ES NTLE ARO COCO 386,ET,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089122,BD125 ES NTLE ARO COCO 708,ED,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089191,BD125 ES NTLE ARO CO 708AL,ED,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098962,FLM PS EXP BLANC L776 830æ,EP,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098978,"FLM PS EXPANSE L776,5 810æ",EP,NESTLE
L,12709,NESTLE Yog coco 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004620,RIBBON 100x50mm Markem A46896,EO,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080185,OP125 ES NTLE ARO CIT 386,ET,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080186,OP125 ES NTLE YT ARO CIT 764,ET,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089193,BD125 ES NTLE ARO CIT 708AL,ED,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089196,BD125 ES NTLE ARO CIT 708,ED,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098962,FLM PS EXP BLANC L776 830æ,EP,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098978,"FLM PS EXPANSE L776,5 810æ",EP,NESTLE
L,12710,NESTLE Yog limon 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004620,RIBBON 100x50mm Markem A46896,EO,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080177,OP125 ES NTLE YT ARO FRAI 764,ET,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080178,OP120 ES NTLE ARO FRAI 386,ET,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089192,BD125 ES NTLE ARO FRA 708AL,ED,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089195,BD125 ES NTLE ARO FRAI 708,ED,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098962,FLM PS EXP BLANC L776 830æ,EP,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098978,"FLM PS EXPANSE L776,5 810æ",EP,NESTLE
L,12711,NESTLE Yog fresa 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004620,RIBBON 100x50mm Markem A46896,EO,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080167,OP125 ES NTLE YT NAT SUC 764,ET,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90080169,OP125 ES NTLE YT NAT SUC 386,ET,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089055,BD125 ES NTLE YT NAT SUC 708AL,ED,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90089058,BD125 ES NTLE YT NAT SUC 708,ED,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098962,FLM PS EXP BLANC L776 830æ,EP,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90098978,"FLM PS EXPANSE L776,5 810æ",EP,NESTLE
L,12713,NESTLE Yog nat azuc 4x125g,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,NESTLE
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,LONGA VIDA
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,LONGA VIDA
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,LONGA VIDA
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,LONGA VIDA
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LONGA VIDA
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LONGA VIDA
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,LONGA VIDA
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90036781,P.S EXPENSE 398.5x0.85 ERCA L,EP,LONGA VIDA
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,LONGA VIDA
L,13501,LONGA VIDA FL STRAW 4X120G PT,1-AZUCARADO DIA,Firme,4.0,48.0,12.0,1188,4752,90084298,OP120 PT LV ARO COMMUN 386,ET,LONGA VIDA
